"","HeFTy.ID","Max.time..Ma.","Min.time..Ma.","Max.temp..C.","Min.temp..C.","Max.good.time..Ma.","Min.good.time..Ma.","Mean.good.time..Ma.","SD.good.time..Ma.","Max.good.temp..C.","Min.good.temp..C.","Mean.good.temp..C.","SD.good.temp..C.","Sample","Table.ID","Type"
"881",7,497,485,40,0,496.967614304,485.014715024,490.909071494038,3.48677358592094,39.9104816,0.03357224,19.84357861588,11.6388940070327,"_2_110","3a","More_Restrictive"
"981",8,486,201,100,70,485.82932946,201.102016605,345.438996498494,79.9092196023216,99.98617336,70.00864831,85.1331828257201,8.68291139947294,"_2_110","3b","More_Restrictive"
"1081",9,251,2.6,20,0,250.8309136232,2.7728302616,126.371356238384,70.2411697049829,19.96390754,0.01253902,9.72418196254,5.84386612668982,"_2_110","3b.1","More_Restrictive"
"1181",10,2.6,1e-06,20,0,2.59125613836303,0.003482188061081,1.29003812731148,0.761593373332971,19.97253656,0.0221737,9.89356592454,5.83387422751979,"_2_110","3c","More_Restrictive"
"1281",11,0,0,22,20,0,0,0,0,21.999127696,20.00318278,21.003715996078,0.586900992958284,"_2_110","3c*","More_Restrictive"
"282",1,1493,1273,1000,950,1492.99423156959,1273.10728278,1399.80156140197,66.4563258963175,999.996328,950.0261087,975.21547467225,14.519892140792,"_1_024","1a","More_Restrictive"
"382",2,1492.9,993.1,1000,20,1492.70065224328,993.205862078112,1236.2290819217,141.831404463565,999.67953216,21.88571502,528.21389316558,282.847543067762,"_1_024","1a.1","More_Restrictive"
"482",3,1492.8,988.5,20,0,1490.58446787155,988.5040031334,1119.38669422045,126.661219713746,19.9973143,0.01267404,10.1801812146,5.74411402455524,"_1_024","1a.2","More_Restrictive"
"582",4,993.15,949.7,20,0,993.14716571305,949.82794065405,972.778871796917,12.5063791383376,19.95288214,0.03392772,9.77430268548,5.87281311177536,"_1_024","2a","More_Restrictive"
"682",5,993,700,250,130,992.908844477,700.59348319452,861.534291965782,83.9234430103201,249.58981948,130.01910832,167.29288697596,25.2216521501488,"_1_024","2b","More_Restrictive"
"782",6,700,486,40,0,699.713296044166,486.087440828,600.275353028375,61.0187791792577,39.97278696,0.0240482,19.51412177432,11.5107142199713,"_1_024","2b.1","More_Restrictive"
"882",7,497,485,40,0,496.883635808,485.000573740205,490.680239427865,3.47301788517495,39.966274,0.0017632,20.00524460028,11.5722046999953,"_1_024","3a","More_Restrictive"
"982",8,486,201,100,70,484.933145535,201.10029549,346.680392006845,84.2051412596786,99.99562321,70.00358857,84.84170961253,8.75753919691569,"_1_024","3b","More_Restrictive"
"1082",9,251,2.6,20,0,250.9649105192,2.7106388504,126.197153159241,70.0656388148072,19.99745464,0.01273266,9.828193763,5.80241287546638,"_1_024","3b.1","More_Restrictive"
"1182",10,2.6,1e-06,20,0,2.5989381526084,0.006471781311237,1.32305385343412,0.75722562664549,19.98124054,0.00589686,10.10172431674,5.7895064995982,"_1_024","3c","More_Restrictive"
"1282",11,0,0,22,20,0,0,0,0,21.996215748,20.000658604,21.020112941284,0.585404065419415,"_1_024","3c*","More_Restrictive"
"283",1,1493,1273,1000,950,1493.01742304917,1273.22161502,1406.72222989603,65.7864205501,999.9568668,950.01988165,974.963045470851,14.3441428483445,"_1_045","1a","More_Restrictive"
"383",2,1492.9,993.1,1000,20,1492.87551700311,1007.90900954682,1291.81741935665,119.959508238431,999.09068642,20.59017462,494.3425067633,286.277687475348,"_1_045","1a.1","More_Restrictive"
"483",3,1492.8,988.5,20,0,1491.6654858717,988.64600464726,1161.44214938232,119.634409949402,19.97685808,0.04077896,9.96194519564,5.79474963502547,"_1_045","1a.2","More_Restrictive"
"583",4,993.15,949.7,20,0,993.147059835475,949.72432769845,972.311792444423,12.718512428886,19.98886546,0.00160642,10.04632247088,5.67743360654443,"_1_045","2a","More_Restrictive"
"683",5,993,700,250,130,992.916807924,700.045745797,845.26434755582,82.0333475913794,203.44240132,130.0717594,153.38462893792,14.6265614084013,"_1_045","2b","More_Restrictive"
"783",6,700,486,40,0,699.87086819064,486.444761764,599.438782592009,62.6372764411071,39.98579152,0.00538568,19.61046056316,11.5692741891384,"_1_045","2b.1","More_Restrictive"
"883",7,497,485,40,0,496.998068432,485.003286392,490.827964539442,3.49918302560649,39.89083456,0.02876596,20.35774113296,11.7038987596755,"_1_045","3a","More_Restrictive"
"983",8,486,201,100,70,485.327950335,201.97010694,346.367856638545,80.7633770363905,99.95873056,70.01620492,85.0077510499601,8.4587106121223,"_1_045","3b","More_Restrictive"
"1083",9,251,2.6,20,0,250.6791496688,3.2018113484,123.141583480377,69.7561868780173,19.97091196,0.00542536,10.0856691143,5.79588858245492,"_1_045","3b.1","More_Restrictive"
"1183",10,2.6,1e-06,20,0,2.599929805227,0.003071221819145,1.28945765558814,0.754127950905985,19.98768262,0.02271714,9.84074353432001,5.79363199396442,"_1_045","3c","More_Restrictive"
"1283",11,0,0,22,20,0,0,0,0,21.994047272,20.00306282,21.005249375034,0.575821784661514,"_1_045","3c*","More_Restrictive"
"284",1,1493,1273,1000,950,1492.87474365556,1273.75742612,1405.36409136128,65.9933556127508,999.94681795,950.0092468,974.822551537399,14.3695351114759,"_1_052","1a","More_Restrictive"
"384",2,1492.9,993.1,1000,20,1491.77854305444,993.124835350014,1262.71225430697,136.759234040011,999.5467598,21.32248942,514.8243222685,273.497155535952,"_1_052","1a.1","More_Restrictive"
"484",3,1492.8,988.5,20,0,1484.3658997047,988.542424278076,1140.15845774099,121.556674462494,19.97322504,0.04547454,10.09093863262,5.75685895284578,"_1_052","1a.2","More_Restrictive"
"584",4,993.15,949.7,20,0,993.126617468475,949.8673586244,972.886560692667,12.5545033882673,19.995086,2.668e-05,9.98218725392001,5.72237122444693,"_1_052","2a","More_Restrictive"
"684",5,993,700,250,130,992.907604208,700.183096866891,853.596457018863,84.7415793370132,249.73600144,130.01469496,158.01960280084,19.730146395295,"_1_052","2b","More_Restrictive"
"784",6,700,486,40,0,699.930030092874,486.506483858,595.568895997159,61.6667154297721,39.99475072,0.06279548,19.4429041034,11.3752570450408,"_1_052","2b.1","More_Restrictive"
"884",7,497,485,40,0,496.999581644,485.011434332,490.883459000869,3.45530353844893,39.98979896,0.06660216,19.7893861236,11.720908932403,"_1_052","3a","More_Restrictive"
"984",8,486,201,100,70,485.54685114,201.065770305,346.311226020776,79.2478410505727,99.94872817,70.03718023,84.62679170689,8.59705053671023,"_1_052","3b","More_Restrictive"
"1084",9,251,2.6,20,0,250.706960036,2.9075845292,124.310716675831,69.8580348311073,19.98629066,0.00111138,10.06666455224,5.98229196668829,"_1_052","3b.1","More_Restrictive"
"1184",10,2.6,1e-06,20,0,2.59716978668854,0.000284756090863,1.28380833820456,0.749148506728822,19.9804595,0.05377522,9.66176982712,5.7810271453235,"_1_052","3c","More_Restrictive"
"1284",11,0,0,22,20,0,0,0,0,21.993638258,20.004663354,20.996184161778,0.576458895654056,"_1_052","3c*","More_Restrictive"
"285",1,1493,1273,1000,950,1492.992267,1273.55194964,1408.28768459999,65.7723426081839,999.95552635,950.02124715,974.887631799251,14.5946482058108,"_1_083","1a","More_Restrictive"
"385",2,1492.9,993.1,1000,20,1492.48967857038,993.267565525474,1262.30575598103,144.349039362187,999.7852967,20.49383866,512.7070545929,280.286707964747,"_1_083","1a.1","More_Restrictive"
"485",3,1492.8,988.5,20,0,1487.4272967288,988.554157880073,1146.10282916999,134.5967588542,19.9976762,0.00496254,9.90711110605999,5.75882516498614,"_1_083","1a.2","More_Restrictive"
"585",4,993.15,949.7,20,0,993.1297719394,949.8024513633,972.067046240581,12.4759030237144,19.9856879,0.01530068,10.0682524551,5.62358060055235,"_1_083","2a","More_Restrictive"
"685",5,993,700,250,130,990.524727503,700.688263153,836.836551395287,71.4975489065546,249.8230972,150.30886396,207.37885304284,24.012189233967,"_1_083","2b","More_Restrictive"
"785",6,700,486,40,0,699.840191082817,486.013359378,597.123290155718,59.8269895589433,39.95998348,0.09018812,19.8003079804,11.5132987806945,"_1_083","2b.1","More_Restrictive"
"885",7,497,485,40,0,496.99397438,485.001891368,490.836024405795,3.43162987303408,39.93739248,0.10034052,20.59660758292,11.5274107638511,"_1_083","3a","More_Restrictive"
"985",8,486,201,100,70,485.869913745,201.090870825,343.547695537577,81.2696799451202,99.95017459,70.00706551,85.03150791709,8.50670165135311,"_1_083","3b","More_Restrictive"
"1085",9,251,2.6,20,0,250.8880992776,2.8742072696,123.47012219523,71.3167843709356,19.95701912,0.0015904,10.1993860136,5.82805244949162,"_1_083","3b.1","More_Restrictive"
"1185",10,2.6,1e-06,20,0,2.59675028464989,0.002268971327703,1.28901618466554,0.757718557527224,19.99148224,0.02661508,9.97523093762,5.81036007552885,"_1_083","3c","More_Restrictive"
"1285",11,0,0,22,20,0,0,0,0,21.998180278,20.000379148,21.020186739402,0.572506502534615,"_1_083","3c*","More_Restrictive"
"286",1,1493,1273,1000,950,1493.00271893603,1273.07717006,1406.41332223545,65.7314240105778,999.9807162,950.04914405,975.38340268205,14.5898098778134,"_2_032","1a","More_Restrictive"
"386",2,1492.9,993.1,1000,20,1492.90276790263,993.923998990461,1252.490168977,140.091979986541,998.4313973,22.10935984,523.03032368386,283.759108769663,"_2_032","1a.1","More_Restrictive"
"486",3,1492.8,988.5,20,0,1492.7546982267,988.719565854191,1132.58066760852,129.112502339833,19.98958536,0.028671,9.81074380156001,5.78806294122785,"_2_032","1a.2","More_Restrictive"
"586",4,993.15,949.7,20,0,993.136729631422,949.7027968765,972.78196969375,12.9510526071633,19.96505984,0.01333734,10.11003617946,5.74210436173323,"_2_032","2a","More_Restrictive"
"686",5,993,700,250,130,992.103967324,701.235022835,857.893816483881,85.0138540830425,249.97831228,130.17891808,162.93644753116,23.2020554937249,"_2_032","2b","More_Restrictive"
"786",6,700,486,40,0,699.911265114,486.172813132,597.644986789558,60.6700196794979,39.96749948,0.06477768,19.91745105708,11.6553429419772,"_2_032","2b.1","More_Restrictive"
"886",7,497,485,40,0,496.969703852,485.004195308,490.897499048102,3.47542514242725,39.9918454,0.07822572,20.17785697328,11.461891403084,"_2_032","3a","More_Restrictive"
"986",8,486,201,100,70,485.88934989,201.139698735,345.35370367352,82.174057974322,99.98947147,70.02129904,85.2444975645099,8.81511411817242,"_2_032","3b","More_Restrictive"
"1086",9,251,2.6,20,0,250.7910650468,2.962079018,128.111260797926,69.6012847055869,19.98371394,0.08959224,9.93849501860002,5.69479817029196,"_2_032","3b.1","More_Restrictive"
"1186",10,2.6,1e-06,20,0,2.59921737950101,0.000123441752907,1.31718164998706,0.752638586800992,19.99426052,0.0208095,9.93804887366001,5.76537949982859,"_2_032","3c","More_Restrictive"
"1286",11,0,0,22,20,0,0,0,0,21.99851644,20.00368304,21.005117152046,0.589118074722277,"_2_032","3c*","More_Restrictive"
"287",1,1493,1273,1000,950,1493.04037025592,1273.86182602,1466.10138809455,35.0442252846823,999.96753055,950.02018015,975.165861228851,14.2103734031965,"_3_028","1a","More_Restrictive"
"387",2,1492.9,993.1,1000,20,1492.8936349112,1044.59420967832,1440.06170975149,55.0267570354793,999.71472788,20.05517204,409.93570082656,288.978286352884,"_3_028","1a.1","More_Restrictive"
"487",3,1492.8,988.5,20,0,1492.7353129347,992.2026528009,1339.81399092711,129.320868572913,19.99263782,0.01178792,9.91469480072,5.72735112116935,"_3_028","1a.2","More_Restrictive"
"587",4,993.15,949.7,20,0,993.11895519225,949.7514521865,972.294037468369,12.7049939808082,19.98116792,0.00829334,9.96816763898,5.75435854624111,"_3_028","2a","More_Restrictive"
"687",5,993,700,250,130,992.98272179,700.154096025,835.510614048568,85.6671523032191,248.68600096,130.03503616,173.69410155376,27.1581552937796,"_3_028","2b","More_Restrictive"
"787",6,700,486,40,0,699.796298065056,487.719165813838,596.318386732542,61.5867814782569,39.95685948,0.03027452,20.439275131,11.6332778908807,"_3_028","2b.1","More_Restrictive"
"887",7,497,485,40,0,496.984303076,485.008434224,490.659922002258,3.46599843014685,39.99994856,0.20925056,19.81794922576,11.3038240495968,"_3_028","3a","More_Restrictive"
"987",8,486,201,100,70,485.747072475,201.078171225,287.622705824873,66.7477942063271,99.98872312,71.18590342,93.5302753553501,5.22760506076202,"_3_028","3b","More_Restrictive"
"1087",9,251,2.6,20,0,250.6627197476,2.8305842552,101.638829001438,66.2220228914238,19.96352432,0.00029602,10.46676326722,5.83729359369168,"_3_028","3b.1","More_Restrictive"
"1187",10,2.6,1e-06,20,0,2.59953870297742,0.003104686406274,1.33020801030292,0.762431271940289,19.98268316,0.0566135,10.03116173208,5.65401896392588,"_3_028","3c","More_Restrictive"
"1287",11,0,0,22,20,0,0,0,0,21.997788702,20.00540542,20.967300782444,0.582224396638541,"_3_028","3c*","More_Restrictive"
"288",1,1527,1398,1000,950,1526.99442405854,1398.126232692,1469.02766926794,37.3712538565048,999.94142555,950.0765798,974.658934058401,14.4712660403646,"_1_033","1a","More_Restrictive"
"388",2,1526.9,993.1,1000,20,1526.80731081152,993.222951529691,1267.33962941874,151.490075598899,999.06041422,21.0030839,516.82471947276,283.004851455007,"_1_033","1a.1","More_Restrictive"
"488",3,1526.8,988.5,20,0,1525.2395318194,988.565276295244,1136.03617325751,136.514426850818,19.99065532,0.00364096,10.07942994788,5.75623882652278,"_1_033","1a.2","More_Restrictive"
"588",4,993.15,949.7,20,0,993.1016212058,949.71228257635,972.496531151062,12.9428717403936,19.96335408,0.00631112,9.72997036648,5.72010007667001,"_1_033","2a","More_Restrictive"
"688",5,993,700,250,130,992.993307294,700.003315882081,856.545380988064,85.02030469946,248.93626468,130.09583404,163.5085555414,24.0227745971653,"_1_033","2b","More_Restrictive"
"788",6,700,486,40,0,699.940335516,486.30240661,599.841590107608,60.2779481040003,39.94671596,0.00472288,19.23496285752,11.6133872981624,"_1_033","2b.1","More_Restrictive"
"888",7,497,485,40,0,496.987749536,485.0024342,490.907375723155,3.49994103689934,39.91241496,0.00423408,19.81737729408,11.5033318824071,"_1_033","3a","More_Restrictive"
"988",8,486,201,100,70,485.935686083313,201.005275104319,344.206202080501,83.3978555791974,99.99958459,70.06612873,84.6979764841601,8.69231191041011,"_1_033","3b","More_Restrictive"
"1088",9,251,2.6,20,0,250.9102138328,2.9521472408,125.770738745029,70.7128967124131,19.98455498,0.00583094,10.3017349996,5.62855282618387,"_1_033","3b.1","More_Restrictive"
"1188",10,2.6,1e-06,20,0,2.59841438540985,0.001339983885006,1.30447935470616,0.752956024077815,19.96023546,0.00501522,10.07372148064,5.85949123438451,"_1_033","3c","More_Restrictive"
"1288",11,0,0,22,20,0,0,0,0,21.999030744,20.001252728,20.986119178916,0.572727234444912,"_1_033","3c*","More_Restrictive"
"289",1,1527,1398,1000,950,1526.99392430231,1398.145163442,1471.46095132072,38.5834055961191,999.9268415,950.22016645,974.82857810375,14.5749271150549,"1_z026","1a","More_Restrictive"
"389",2,1526.9,993.1,1000,20,1526.82860800213,994.267764181275,1283.68835327237,160.536564728058,999.0657611,21.23642288,536.262950419999,280.088505118689,"1_z026","1a.1","More_Restrictive"
"489",3,1526.8,988.5,20,0,1526.6081757184,988.537135933486,1162.39667660065,149.787950627536,19.99092428,0.02455168,10.10011660264,5.68999987070227,"1_z026","1a.2","More_Restrictive"
"589",4,993.15,949.7,20,0,993.1373061694,949.70983321295,972.386979273051,12.6207647951015,19.9860322,0.03851478,10.04866014966,5.59509498611404,"1_z026","2a","More_Restrictive"
"689",5,993,700,250,130,992.21041774,700.661050778,872.371752634968,70.8710702798957,249.83173984,133.84727164,203.171677765,25.5164982554293,"1_z026","2b","More_Restrictive"
"789",6,700,486,40,0,699.847631295937,486.015235302,599.617803719364,60.5782870277645,39.98812528,0.01209712,19.13043962508,11.7476130971749,"1_z026","2b.1","More_Restrictive"
"889",7,497,485,40,0,496.99162094,485.001048488,490.703233630141,3.49978790539708,39.83294436,0.10887924,20.1516033644,11.7122684001276,"1_z026","3a","More_Restrictive"
"989",8,486,201,100,70,485.80911897,201.035732445,345.711232520837,80.8519320761181,99.9993772,70.07185513,84.9966100997801,8.45767389280329,"1_z026","3b","More_Restrictive"
"1089",9,251,2.6,20,0,250.5269870324,3.0281104448,126.890755008473,71.186944837067,19.99406174,0.01745044,10.0388782189,5.74171454254114,"1_z026","3b.1","More_Restrictive"
"1189",10,2.6,1e-06,20,0,2.59441444294829,0.001740513730956,1.31975448204731,0.760274687463976,19.9909529,0.0052142,9.75636721965998,5.68363830347156,"1_z026","3c","More_Restrictive"
"1289",11,0,0,22,20,0,0,0,0,21.996858654,20.001595736,20.98140444033,0.574774644665787,"1_z026","3c*","More_Restrictive"
"290",1,1527,1398,1000,950,1526.962501893,1398.011323233,1473.31686103768,39.011288828917,999.94947995,950.02082615,974.606933527701,14.4700666498903,"_2_103","1a","More_Restrictive"
"390",2,1526.9,993.1,1000,20,1526.70421606926,994.157042352484,1308.09810619359,153.487173321279,998.94948998,21.39139126,508.327493861339,280.016998153186,"_2_103","1a.1","More_Restrictive"
"490",3,1526.8,988.5,20,0,1522.0303987713,988.554891893345,1186.53014430608,152.387009202187,19.97695532,0.0629862,10.0492055684,5.81390609865035,"_2_103","1a.2","More_Restrictive"
"590",4,993.15,949.7,20,0,993.11537334805,949.7021066298,971.927080337885,12.586991915051,19.99209474,0.02386186,9.90087382822001,5.82122648606829,"_2_103","2a","More_Restrictive"
"690",5,993,700,250,130,992.684892271,700.123345685111,781.729337607674,73.4388439789761,249.99710188,178.60893832,226.13392384456,16.6611768812267,"_2_103","2b","More_Restrictive"
"790",6,700,486,40,0,645.728454736457,486.042618956,534.717298907159,33.383752151592,39.97240108,0.03355688,20.60693196724,11.608293006921,"_2_103","2b.1","More_Restrictive"
"890",7,497,485,40,0,496.996806152,485.00454236,490.472042931837,3.45266055945376,39.9003742,0.06673856,20.24549151484,11.2608226944386,"_2_103","3a","More_Restrictive"
"990",8,486,201,100,70,485.75205798,201.039589065,341.168131509901,82.13564290527,99.96625729,70.06695598,85.14528126052,8.5203089383427,"_2_103","3b","More_Restrictive"
"1090",9,251,2.6,20,0,250.7598948212,2.8449961748,129.281124580992,70.4631059982154,19.98599594,0.01209694,9.85601939159998,5.69992453079599,"_2_103","3b.1","More_Restrictive"
"1190",10,2.6,1e-06,20,0,2.59291684352429,0.002391017880762,1.31136734955773,0.746588989291615,19.997078,0.00827832,9.67945783800001,5.72240292178528,"_2_103","3c","More_Restrictive"
"1290",11,0,0,22,20,0,0,0,0,21.997311496,20.004382432,21.013019660084,0.577377528898737,"_2_103","3c*","More_Restrictive"
"291",1,1527,1398,1000,950,1527.01800820119,1398.314745939,1482.34423249093,38.158674202608,999.9251579,950.07209095,974.663567308649,14.4815412364727,"_3_058","1a","More_Restrictive"
"391",2,1526.9,993.1,1000,20,1526.87024694589,994.123536135916,1361.97583387753,143.823366970963,999.84305398,20.31046204,476.80280931936,289.376046022693,"_3_058","1a.1","More_Restrictive"
"491",3,1526.8,988.5,20,0,1525.7515945391,988.501848590005,1234.9786655676,163.547526018172,19.99520452,0.03885204,9.98376845558002,5.67506448249016,"_3_058","1a.2","More_Restrictive"
"591",4,993.15,949.7,20,0,993.13393484045,949.717086278,971.291225380968,12.7545046990441,19.9747571,0.03058526,9.6972446119,5.85504546093593,"_3_058","2a","More_Restrictive"
"691",5,993,700,250,130,990.211824306,700.050883552,784.681781468579,72.6657844084854,249.97991116,139.52427436,210.73681211752,26.1223612006427,"_3_058","2b","More_Restrictive"
"791",6,700,486,40,0,699.234611864567,486.020630456,553.222299840844,48.0978181786943,39.98601724,0.02826832,21.37115455304,11.5174022353653,"_3_058","2b.1","More_Restrictive"
"891",7,497,485,40,0,496.992304796,485.001137996,490.836332184706,3.54489308470753,39.96402836,0.03091204,20.1626494298,11.5371387052419,"_3_058","3a","More_Restrictive"
"991",8,486,201,100,70,485.519833995,201.167309535,326.158954589342,83.3800196332547,99.98981422,70.01233813,86.5873078608101,8.91984179519713,"_3_058","3b","More_Restrictive"
"1091",9,251,2.6,20,0,250.868505734,2.6499825512,120.932600505357,70.9663512904066,19.99275604,0.01037952,10.27984214956,5.7914031521495,"_3_058","3b.1","More_Restrictive"
"1191",10,2.6,1e-06,20,0,2.59800145876867,0.007574191287233,1.28230226649141,0.763891683926216,19.99010568,0.11562742,9.92600603884001,5.72615487998831,"_3_058","3c","More_Restrictive"
"1291",11,0,0,22,20,0,0,0,0,21.998015814,20.000250604,20.992127120614,0.591040923196021,"_3_058","3c*","More_Restrictive"
"292",1,1527,1398,1000,950,1526.95359552369,1398.077351109,1474.69520797612,37.8408564854196,999.98667375,950.01789065,975.530619104401,14.9276654608336,"_1_017","1a","More_Restrictive"
"392",2,1526.9,993.1,1000,20,1526.30349813187,993.493096235918,1306.68978684537,154.442964958135,997.09349444,21.49599646,512.37095266492,279.670425303318,"_1_017","1a.1","More_Restrictive"
"492",3,1526.8,988.5,20,0,1525.1250009582,988.5117236357,1180.00677220036,152.603979054533,19.99675344,0.00010468,9.99381891008001,5.69580972869363,"_1_017","1a.2","More_Restrictive"
"592",4,993.1,949.7,20,0,993.083094188231,949.743986551,971.745961506608,12.6771573983486,19.98258082,0.00292052,10.11706230688,5.77662924733927,"_1_017","2a","More_Restrictive"
"692",5,993,700,250,130,992.649275484,700.08176153138,772.842453298428,68.9236700475071,249.96444388,173.04171316,223.35248636212,17.8454276917152,"_1_017","2b","More_Restrictive"
"792",6,700,486,40,0,698.08778909,486.28293368,554.820049263504,48.4949409235824,39.98778708,0.0079958,21.00080678116,11.6937340241978,"_1_017","2b.1","More_Restrictive"
"892",7,497,485,40,0,496.985609588,485.006971424,490.901424773897,3.51956497189699,39.94254864,0.00580932,20.69845733704,11.6629384413462,"_1_017","3a","More_Restrictive"
"992",8,486,201,100,70,485.676811995,201.324373035,340.888024214455,81.5268728431721,99.99168094,70.00121479,85.2682921404101,8.47647191309463,"_1_017","3b","More_Restrictive"
"1092",9,251,2.6,20,0,250.6359308012,2.8708240616,126.403121130117,70.6478381601201,19.98958622,0.00364464,10.27183945876,5.77449747193783,"_1_017","3b.1","More_Restrictive"
"1192",10,2.6,1e-06,20,0,2.59933581985545,0.002112048388058,1.3074175249447,0.744445629992527,19.99669672,0.03917392,10.01853758434,5.65609871443025,"_1_017","3c","More_Restrictive"
"1292",11,0,0,22,20,0,0,0,0,21.99965429,20.000119322,21.030832480832,0.581086039479497,"_1_017","3c*","More_Restrictive"
"293",1,1527,1398,1000,950,1526.979464748,1398.616606971,1470.24746644045,39.6394971647951,999.97909165,950.04847765,975.182747093851,14.6078775846051,"_2_078","1a","More_Restrictive"
"393",2,1526.9,993.1,1000,20,1526.76620663484,995.825139352007,1286.57119307495,153.521592327778,999.45580012,21.98479694,507.889641834001,284.515448496516,"_2_078","1a.1","More_Restrictive"
"493",3,1526.8,988.5,20,0,1526.2960763763,988.7079038409,1161.41800062783,148.893180203451,19.975766,0.00908056,9.89741193541998,5.82399504545339,"_2_078","1a.2","More_Restrictive"
"593",4,993.1,949.7,20,0,993.071085055453,949.743412369,972.876024331434,12.7290410069068,19.96468398,0.00920312,10.3044857866,5.82542917716287,"_2_078","2a","More_Restrictive"
"693",5,993,700,250,130,992.943863544,700.370239471198,876.89185969248,69.8005415912346,249.82033408,130.53953896,197.65580264212,25.9059201402584,"_2_078","2b","More_Restrictive"
"793",6,700,486,40,0,699.81229418,486.49590327,603.482324378159,61.2082836603575,39.99025796,0.04868104,19.96765400804,11.3559864749112,"_2_078","2b.1","More_Restrictive"
"893",7,497,485,40,0,496.999861844,485.032373467434,490.71335063098,3.47631359791835,39.99452864,0.00163724,19.70612377604,11.2809399068494,"_2_078","3a","More_Restrictive"
"993",8,486,201,100,70,485.6158713,201.587783145,345.400319731869,81.6178332128099,99.97205422,70.01100196,85.1218871138201,8.53140104767477,"_2_078","3b","More_Restrictive"
"1093",9,251,2.6,20,0,250.798434578,2.6182454768,124.95355022561,73.6975997739429,19.94885698,0.01833694,9.88780970449999,5.76549201744888,"_2_078","3b.1","More_Restrictive"
"1193",10,2.6,1e-06,20,0,2.59842094260733,0.001487536428255,1.31622801478264,0.760755403062066,19.95167424,0.00150074,10.10367714916,5.65174366876253,"_2_078","3c","More_Restrictive"
"1293",11,0,0,22,20,0,0,0,0,21.99823245,20.002623282,21.011308445162,0.592722133646132,"_2_078","3c*","More_Restrictive"
"294",1,1527,1398,1000,950,1526.99237860782,1398.232605447,1470.37063276987,40.2079701080075,999.9399432,950.00225045,975.713583460299,14.4402134080308,"_2_095","1a","More_Restrictive"
"394",2,1526.9,993.1,1000,20,1526.79864163719,995.165601080198,1300.88624205523,149.649159452008,999.95579906,20.11669546,514.5260063583,282.230771113317,"_2_095","1a.1","More_Restrictive"
"494",3,1526.8,988.5,20,0,1525.228476214,988.505796906087,1169.13927364018,145.576196756203,19.9757013,0.00630078,10.00394190816,5.59954584088405,"_2_095","1a.2","More_Restrictive"
"594",4,993.1,949.7,20,0,993.081463492991,949.7164413956,973.987931471033,12.5642676533057,19.99224746,0.02029882,10.07315595346,5.80276403931133,"_2_095","2a","More_Restrictive"
"694",5,993,700,250,130,992.710959016,700.569746411,872.230447059161,84.8426594127515,248.92001284,130.03784812,158.96261859544,23.0355398481473,"_2_095","2b","More_Restrictive"
"794",6,700,486,40,0,699.562966700599,486.480826114,598.38441663149,62.2322348913919,39.99228632,0.08762544,19.44465810316,11.3096017693472,"_2_095","2b.1","More_Restrictive"
"894",7,497,485,40,0,496.958155868,485.035255688,490.702470396758,3.44403366022508,39.86008456,0.04446528,20.01654505648,11.5829341155248,"_2_095","3a","More_Restrictive"
"994",8,486,201,100,70,485.65205433,201.255277065,343.443188738215,81.9139099981491,99.98152282,70.05129427,84.59858154448,8.39175534675622,"_2_095","3b","More_Restrictive"
"1094",9,251,2.6,20,0,250.6987722752,2.7525729932,123.10767973944,70.6030010242768,19.96844256,0.01470018,9.99090808374001,5.77511117624367,"_2_095","3b.1","More_Restrictive"
"1194",10,2.6,1e-06,20,0,2.59972063790745,0.00072808972035,1.32975210605267,0.741595986366903,19.9839124,0.0030347,10.27545409918,5.86561538558123,"_2_095","3c","More_Restrictive"
"1294",11,0,0,22,20,0,0,0,0,21.998616946,20.001526032,21.026810271706,0.561433461655866,"_2_095","3c*","More_Restrictive"
"295",1,1527,1398,1000,950,1526.99789979584,1398.370913442,1472.59504723675,37.4033783607152,999.84710045,950.1168983,974.473260194949,14.4586063828551,"_2_122","1a","More_Restrictive"
"395",2,1526.9,993.1,1000,20,1526.83732097167,995.631911941476,1297.79221674414,156.010883988362,999.9461441,20.38888654,511.65125768262,282.443531085604,"_2_122","1a.1","More_Restrictive"
"495",3,1526.8,988.5,20,0,1524.6311230891,988.844137005736,1171.82669554099,153.242058999539,19.98978604,0.0257955,9.81724447388,5.76285770350351,"_2_122","1a.2","More_Restrictive"
"595",4,993.1,949.7,20,0,993.0094453792,949.7186215078,971.622200831298,12.2435255341676,19.98709348,0.02506976,9.94332224099998,5.83462246348946,"_2_122","2a","More_Restrictive"
"695",5,993,700,250,130,990.377290489,700.174884180698,791.342660556632,67.307074107338,249.9117508,168.09833656,220.59683637244,18.7959226873895,"_2_122","2b","More_Restrictive"
"795",6,700,486,40,0,699.612963957476,486.2123308,588.540817755361,61.1779938381486,39.79329952,0.05903064,20.13935104608,11.6539556632817,"_2_122","2b.1","More_Restrictive"
"895",7,497,485,40,0,496.992848504,485.001659348,490.916924762985,3.44168661432145,39.96872412,0.01031656,19.6152513238,11.4030555913806,"_2_122","3a","More_Restrictive"
"995",8,486,201,100,70,485.95360314,201.224442345,346.212477793435,80.4368549015119,99.98608543,70.00919446,85.5494966450199,8.6195661626802,"_2_122","3b","More_Restrictive"
